,Date,Open,High,Low,Close,Adj Close,Volume,Tendencia,RSI_14,ATR_14,CCI_14,WILLR_14,ROC_10,TSI_13_25_13,COPP,Sentimiento Promedio,Sentimiento Máximo,Sentimiento Mínimo
1362,2020-06-22,1149.0,1195.0,1135.0,1149.0,830.2368774414062,302995,-1,64.74121132008804,52.011946075932016,131.9469483632359,-22.28944577585076,6.388888888888889,25.313130605583336,28.41638980909292,-0.3967271640063508,0.0850554928183555,-0.9394578621722758
1363,2020-06-23,1163.0,1163.0,1125.0,1163.0,840.3528442382812,453248,1,66.17497833030669,51.01109278479401,93.82408513878134,-15.774788535502914,7.001561677851859,26.44876139859059,28.184076367001182,-0.3091191873764214,0.1157092601060867,-0.7433907650411129
1364,2020-06-24,1215.0,1217.0,1163.0,1215.0,877.9266967773438,872220,1,70.9071215409596,51.22458615730872,131.35985038775607,-0.9216589861751112,16.591500668335268,28.99666338406789,29.711668015266653,-0.2979356792789918,0.0580824166536331,-0.8790362989529967
1365,2020-06-25,1200.0,1233.0999755859375,1184.9000244140625,1200.0,867.088134765625,594136,-1,67.95382991797148,51.00854080120631,117.44860957387527,-14.199905213518338,14.832535885167465,30.16100377166469,30.228440649259152,-0.3378406483335076,0.2332048341631889,-0.8384648486971855
1366,2020-06-26,1190.0,1209.9000244140625,1177.0,1190.0,859.8623657226562,614567,-1,65.98082731182927,49.71507534498175,85.44480771009145,-18.48990995284242,12.052730696798491,30.521905066675224,29.35279994538541,-0.3948917023113204,0.4374033138155937,-0.7921388633549213
1367,2020-06-30,1150.0,1214.0,1150.0,1150.0,830.95947265625,1716524,-1,58.64589645925716,50.73542710605448,52.65370911349228,-35.64992891013875,8.286252354048964,28.548837589086425,26.58445919959347,-0.2731266519164337,0.2787753269076347,-0.862219151109457
1368,2020-07-01,1190.0,1199.0,1145.0,1190.0,859.8623657226562,507137,1,63.06742596761928,50.968610884193446,54.19523969623828,-18.48990995284242,9.8596799891453,28.23011233058613,26.18491925827489,-0.4517456512410371,0.1218590587377548,-0.9304029936902224
1369,2020-07-02,1270.0,1287.9000244140625,1201.0,1270.0,917.6681518554688,356823,1,69.98051090249447,54.32085470775552,147.4876137451864,-6.681606115270999,12.88888888888889,30.38234167641343,27.98819364797639,-0.400197881013155,-0.0154676735401153,-0.9018045077100396
1370,2020-07-03,1291.0,1319.0999755859375,1260.0,1291.0,932.8423461914062,453609,1,71.48915367327841,54.662220484768525,179.0126231262388,-9.394843824674204,10.341880341880342,32.60103147698001,29.213189907226084,-0.2631838300118321,0.1542796790599823,-0.7640319392085075
1371,2020-07-06,1285.0,1358.9000244140625,1285.0,1285.0,928.5070190429688,996428,0,70.40053515234227,56.03634933686096,175.6252962667049,-23.98572874714486,8.71404399323181,33.985953737706446,29.52649095666639,-0.301287904381752,0.1618491485714912,-0.7660205457359552
1372,2020-07-07,1292.0,1300.0999755859375,1235.0,1292.0,933.5648803710938,588055,1,70.95620947892598,56.683751211795,105.99111787189194,-23.987098801662675,12.445604873803306,35.26440629076841,29.610805251526592,-0.4447723207571967,0.4988004807382822,-0.9013481875881552
1373,2020-07-08,1268.199951171875,1320.0,1230.0999755859375,1268.199951171875,916.3675537109376,306608,-1,66.39248036981601,59.05634215481411,82.92888586672682,-35.72275089437289,9.0455675986135,34.96765071267227,28.629135797341387,-0.2635950680088365,0.165878489613533,-0.804897797293961
1374,2020-07-09,1221.0,1259.0,1200.0,1221.0,882.26220703125,517836,-1,58.37391527985751,59.709457084604175,11.610539521957548,-58.95682343749756,0.4938271604938271,32.14804152001556,25.14336237633457,-0.3680331658390237,0.2123938202857971,-0.8724010707810521
1375,2020-07-10,1200.0,1231.699951171875,1181.0,1200.0,867.088134765625,456188,-1,55.180705556752166,59.065920947980665,-25.04774262640452,-67.93501831054496,0.0,28.81037146896449,20.44620463709168,-0.3528694743290543,0.2153514549136161,-0.8962512463331223
1376,2020-07-13,1265.0,1285.0,1200.0,1265.0,914.0553588867188,451775,1,62.092792030321405,60.91835516598205,37.10863340257898,-40.14536751301726,6.302521008403361,28.061768324335677,19.055007834891924,-0.4353383922716602,0.3134132176637649,-0.7548315431922674
1377,2020-07-14,1331.0,1348.9000244140625,1240.0,1331.0,961.7452392578124,966879,1,67.56295960877276,64.34561725513065,109.98127148381396,-13.043488185889265,15.73913043478261,29.334050701341585,19.77955200602128,-0.3358620436241229,0.0501348078250885,-0.8047472294420004
1378,2020-07-15,1287.0,1380.0,1285.0999755859375,1287.0,929.951904296875,1227428,-1,61.22034888141575,66.52807490934006,109.36290461574444,-39.57446808510638,8.15126050420168,28.142464574636573,18.744930965210244,-0.4196235026313882,0.1257132515311241,-0.91639341134578
1379,2020-07-17,1260.0,1298.9000244140625,1226.0,1260.0,910.4425048828124,231213,-1,57.6442373053386,66.98321415967737,18.1922942930432,-51.06382978723405,-0.7874015748031497,25.96699715033607,16.598311656389736,-0.288183472417295,0.0714409500360488,-0.9082687804475428
1380,2020-07-20,1228.0,1264.9000244140625,1210.0,1228.0,887.320068359375,329987,-1,53.64467234587905,66.12012917784774,-35.003427316496854,-64.68085106382979,-4.8799380325329205,22.845618932841823,12.959552889157171,-0.3053404667686361,0.1089309081435203,-0.8819196322001517
1381,2020-07-21,1175.0999755859375,1230.0,1175.0999755859375,1175.0999755859375,849.095947265625,544502,-1,47.74684427606192,65.31869312329165,-116.78585387345208,-87.19149975066489,-8.55253108280642,18.15831742876388,8.768452763517885,-0.2624004804356782,0.2207371778786182,-0.857748000882566
1382,2020-07-22,1215.0,1229.9000244140625,1160.0999755859375,1215.0,877.9266967773438,1352593,1,52.03066403800209,65.63878995935117,-109.615562391239,-75.03409808145902,-5.959752321981425,15.735367751238808,5.888354910742617,-0.3536846486053296,0.2833890169858932,-0.8753919946029782
1383,2020-07-23,1201.0,1235.0,1193.0999755859375,1201.0,867.8107299804688,682555,-1,50.46727145015024,63.94316384897341,-80.1781991062802,-81.40062761564343,-5.29884511584937,13.312979953847234,1.9288256881570531,-0.337323729519029,0.0232096314430236,-0.9001476094126701
1384,2020-07-24,1245.0,1249.0,1192.0,1245.0,899.6039428710938,4925778,1,55.03970264561347,63.44722357404674,-39.18848379959723,-61.39153479392102,1.9656019656019657,12.737507740432871,-0.0958166585798091,-0.2675007353536784,0.1980145648121833,-0.8536571450531483
1385,2020-07-27,1290.0,1290.0,1253.0,1290.0,932.1196899414062,90294,1,59.18901842886564,62.12956474732911,61.455791391615406,-40.92768986261402,7.5,13.616340563755434,0.2261877967746216,-0.1560069447832888,0.1714618727564811,-0.7126861773431301
1386,2020-07-28,1300.0,1345.0,1293.0,1300.0,939.3455200195312,656577,1,60.070897490616765,61.62031012251989,117.30543049467065,-36.380168766768016,2.766798418972332,14.590920657658287,0.973123901800025,-0.2718250031078544,0.2763037458062172,-0.9084417265839876
1387,2020-07-29,1290.0,1296.0,1256.199951171875,1290.0,932.1196899414062,257212,-1,58.70477358292927,60.3474343157774,55.67469471189364,-40.92768986261402,-3.0803906836964687,14.976953304453389,0.8834635092793122,-0.310841649537906,0.00569449365139,-0.7579727061092854
1388,2020-07-30,1290.0,1305.0,1240.0,1290.0,932.1196899414062,411714,0,58.70477358292927,60.679760436079015,44.13548482248813,-40.92768986261402,0.2331002331002331,15.288837083476311,1.0002290440651156,-0.3260093877362388,0.4504441395401954,-0.8541935137473047
1389,2020-07-31,1319.0,1319.0,1268.0,1319.0,953.0742797851562,1761609,1,61.63893493437124,59.988348976359084,76.86300948960586,-27.739878684660614,4.682539682539683,16.397128870633356,3.1822999660032334,-0.3872958357290675,0.403922788798809,-0.9570919948164374
1390,2020-08-03,1270.0,1340.0,1270.0,1270.0,917.6681518554688,672825,-1,54.5819965749181,60.70346690661916,53.295942446955145,-50.02273205430602,3.420195439739414,15.29737535150082,3.297783058193792,-0.3736926781386137,0.1788721233606338,-0.8160285260528326
1391,2020-08-04,1260.0,1319.9000244140625,1245.0999755859375,1260.0,910.4425048828124,730380,-1,53.24229951078726,61.710365615298144,25.28256601516108,-54.57025315015203,7.224919256059808,14.005888237884283,2.6773295492470406,-0.3476611548662185,0.1135397106409072,-0.8155423477292061
1392,2020-08-05,1274.9000244140625,1293.9000244140625,1231.4000244140625,1274.9000244140625,921.2088623046876,1473976,1,55.01406250535606,61.76676807134828,17.652765777143134,-37.91236686316309,4.930043161651234,13.41656202268823,3.852249746252084,-0.2437507218681275,0.2852345705032348,-0.9150614514946938
1393,2020-08-06,1275.0,1289.4000244140625,1260.0,1275.0,921.2811279296876,638065,0,55.02637658682286,59.45485781011359,31.85336465667509,-37.85829678596634,6.161532056619484,12.93549681357096,4.570093995263905,-0.4064410543069243,-0.0129589363932609,-0.8898212118074298
1394,2020-08-07,1273.0,1290.0,1265.0,1273.0,919.8358764648438,299306,0,54.703777388355846,56.99379653796261,29.92193711258229,-38.93996240842253,2.248995983935743,12.449191817990126,5.591617380695489,-0.3230243796625963,0.3270197361707687,-0.8323835181072354
1395,2020-08-10,1245.0,1304.0,1245.0,1245.0,899.6039428710938,513400,-1,50.261172382243856,57.13709678525099,-7.4014232629509245,-54.083281122809055,-3.488372093023256,10.825016014742886,5.664728750499113,-0.4363002796760863,0.2755901180207729,-0.8512964015826583
1396,2020-08-11,1294.0,1319.0,1250.300048828125,1294.0,935.010009765625,672985,1,56.86338069717026,58.34158987201877,53.957215695674,-33.333333333333336,-0.4615384615384615,11.20384717330688,5.896545732890138,-0.3855084811647733,0.0408427119255065,-0.8755115633830428
1397,2020-08-12,1307.4000244140625,1324.0,1302.0,1307.4000244140625,944.6925659179688,640026,1,58.486236664979245,56.31719059544601,137.23411106296373,-24.575147441789213,1.34883910186531,11.984236994236417,6.642985042968241,-0.3027962842956185,0.271777369081974,-0.8579938607290387
1398,2020-08-13,1340.0,1354.9000244140625,1301.0,1340.0,968.2484130859376,818172,1,62.21097623264732,56.14453586820432,184.91400602498825,-12.064797096406888,3.875968992248062,13.768482035628065,7.662996468814133,-0.1438222443684935,0.2603519633412361,-0.6279087923467159
1399,2020-08-14,1351.5,1375.0,1340.0,1351.5,976.5579833984376,231040,1,63.456575375035534,54.6342118776183,198.91324182667503,-16.364905289232734,2.4639878695981805,15.618643049739369,8.162065172661759,-0.4086638750651708,0.0816291123628616,-0.7303193043917418
1400,2020-08-17,1340.0,1367.9000244140625,1320.0999755859375,1340.0,968.2484130859376,317679,-1,61.28124661027912,54.14605737408306,133.0949430547658,-24.3732631967296,5.511811023622047,16.57959377233757,7.828583537968296,-0.362551458304127,0.1406400501728058,-0.8722418006509542
1401,2020-08-18,1306.9000244140625,1359.800048828125,1300.0,1306.9000244140625,944.3312377929688,451044,-1,55.39506245816331,54.54991390651463,63.35932316768899,-47.423389389911854,3.7222241598462302,15.744843216048965,7.349382224926446,-0.3147422811637322,0.2979980930685997,-0.7680110987275839
1402,2020-08-19,1292.0999755859375,1320.0,1290.0,1292.0999755859375,933.6370849609376,765498,-1,52.94621716891058,52.79634862747786,1.0775246417747073,-57.72983183026443,1.3491215658090532,14.33862176078452,6.470254778396898,-0.2202646465533796,0.3454480357468128,-0.8456598548218608
1403,2020-08-20,1285.0,1299.0,1262.0,1285.0,928.5070190429688,346006,-1,51.76400199851505,51.66803801122944,-46.14378549467866,-62.67410536301898,0.7843137254901961,12.83597580297687,4.86173335462565,-0.4532623722289617,0.5512363873422146,-0.9259472913108766
1404,2020-08-21,1286.0,1290.0,1259.699951171875,1286.0,929.2293701171876,110210,0,51.92681620799231,50.14175306957912,-50.760683793212685,-61.97772641454099,1.021209740769835,11.630059330579568,4.107667394204768,-0.366231319232611,0.1446892321109771,-0.8998232786543667
1405,2020-08-24,1289.9000244140625,1309.9000244140625,1270.0,1289.9000244140625,932.0474853515624,473419,0,52.5988054675057,49.41020102275651,-24.516172733817207,-59.26183151403765,3.6064276637801207,10.777864273440382,3.777546150093188,-0.2538316750278075,0.3901780601590872,-0.8681737091392279
1406,2020-08-25,1255.0,1307.0,1240.0,1255.0,906.82958984375,536080,-1,46.35436954642849,50.66661523541676,-86.52257179672999,-88.88888888888889,-3.0139103554868623,8.257128358864566,2.677696871457136,-0.3910833633466002,0.0587707683444023,-0.908400948625058
1407,2020-08-26,1242.0,1251.0999755859375,1210.0,1242.0,897.4361572265625,265096,-1,44.24717244671784,50.26185700431556,-153.26642319860815,-80.60606060606061,-5.002296404527974,5.505591914282899,0.6520105795665172,-0.228116336511448,0.7151604611426592,-0.7867982089519501
1408,2020-08-27,1260.0,1260.0,1230.0,1260.0,910.4425048828124,841022,1,47.78642647381978,48.81458150400731,-103.66461552995888,-69.6969696969697,-5.970149253731344,4.068277182174255,-0.7257512201542787,-0.2437854229162136,0.1856707260012626,-0.7239386979490519
1409,2020-08-28,1225.5,1295.9000244140625,1224.0999755859375,1225.5,885.5137329101562,365663,-1,42.25030107910121,50.456400598587145,-100.9589434131408,-90.6060606060606,-9.32297447280799,1.1285859483273484,-2.8033296482445023,-0.2870168524262096,0.2683848291635513,-0.7557748518884182
1410,2020-08-31,1150.0,1231.5,1150.0,1150.0,830.95947265625,5122514,-1,33.18871301496101,52.67380055583092,-195.2386856840718,-100.0,-14.17910447761194,-4.870828207127063,-7.419455474551424,-0.2813604083758863,0.2199515551328659,-0.8166502499952912
1411,2020-09-01,1150.0,1185.0,1130.0,1150.0,830.95947265625,1021905,0,33.18871301496101,52.83995765898586,-178.2100781157063,-91.83673469387756,-12.005510864108162,-9.515990333723504,-11.510118607709488,-0.2722077423085769,0.3558581098914146,-0.7547187767922878
1412,2020-09-02,1230.0,1244.0,1149.199951171875,1230.0,888.7653198242188,809618,1,47.1247513454301,55.837107028210085,-84.22743816688346,-59.18367346938776,-4.80612775785996,-8.971597159467834,-12.842864724654584,-0.141633287537843,0.4582195952534675,-0.6673505827784538
1413,2020-09-03,1234.0,1254.0,1200.0,1234.0,891.6556396484375,410767,0,47.71203233678307,55.70588509762365,-42.98929269381484,-56.28415749172473,-3.9688715953307394,-8.358173116384112,-13.70599918688424,-0.3218797191356619,0.0531741306185722,-0.7759365886449814
1414,2020-09-04,1212.0,1248.0,1205.0,1212.0,875.7589721679688,149902,-1,44.76694389230868,54.79832187636482,-46.390953344232514,-64.31680479696918,-5.754276827371696,-8.805381596835817,-14.733145351071014,-0.2188209367561198,0.2903464064002037,-0.8416708456352353
1415,2020-09-07,1220.0,1227.699951171875,1214.9000244140625,1220.0,881.5396118164062,366858,1,46.07055591940941,52.0055811117584,-38.37097650225122,-52.63157894736843,-5.419026520742537,-8.758055450139706,-14.817158556934242,-0.2087405015315328,0.1152746826410293,-0.6006015241146088
1416,2020-09-08,1229.0,1229.0,1180.0,1229.0,888.042724609375,81497,1,47.56978544134463,51.7908967466328,-46.57490711246286,-44.96943492784688,-2.0717131474103585,-8.27065770029223,-14.223915541385864,-0.2668135815433093,0.296133317053318,-0.8457471467554569
1417,2020-09-09,1195.0,1229.0,1194.4000244140625,1195.0,863.4752197265625,650122,-1,42.73630222457476,50.56297380658314,-52.65454556889885,-63.8688209122227,-3.784219001610306,-9.316000701450186,-13.866169985143966,-0.3264819488183341,0.2234382294118404,-0.7868387615308166
1418,2020-09-10,1175.0,1195.0,1160.0999755859375,1175.0,849.0238647460938,693944,-1,40.151839733476514,49.444191707117376,-108.02010131856208,-74.98610678538495,-6.746031746031746,-10.98074925057398,-13.821765182576293,-0.2667218269232441,0.3408599495887756,-0.8588727973401546
1419,2020-09-11,1151.0,1185.0,1150.0999755859375,1151.0,831.6819458007812,501160,-1,37.24135891914686,48.40532261475631,-124.37860961710888,-88.13559322033898,-6.079151366789065,-13.288742093564132,-14.587398655032835,-0.2032315988387716,0.1896413117647171,-0.7328774249181151
1420,2020-09-14,1190.0,1198.0,1154.0,1190.0,859.8623657226562,370313,1,44.30622589975376,48.304942427988,-66.19229582379727,-63.83364004199983,3.4782608695652173,-13.080344973047998,-13.121429339665108,-0.3294464071902136,0.1962845548987388,-0.8243187833577394
1421,2020-09-15,1165.0,1215.0,1160.0999755859375,1165.0,841.7980346679688,347904,-1,41.11136168617046,48.77601971270761,-56.84921202123495,-78.90295669116657,1.3043478260869563,-13.90925730028793,-11.403719821564348,-0.2494858105412938,0.1508122757077217,-0.7486199699342251
1422,2020-09-16,1185.0,1189.0,1140.9000244140625,1185.0,856.2495727539062,276130,1,44.55580020666581,48.72773084650974,-67.36498936610852,-66.84750337183318,-3.658536585365854,-13.522574501972343,-9.712531457832974,-0.2833106009056791,0.5423994325101376,-0.8487475281581283
1423,2020-09-17,1155.800048828125,1180.0,1142.0,1155.800048828125,835.150390625,2799298,-1,40.80331343755598,48.318607214616186,-90.95516183976991,-79.19350900957662,-6.337111116035251,-14.364396278539177,-9.826707629162811,-0.4325801980947809,0.0513066947460174,-0.8566784956492484
1424,2020-09-21,1131.0,1154.5999755859375,1130.0,1131.0,817.23046875,190000,-1,37.8849664802076,46.71013875843824,-130.37645351278107,-99.19354838709675,-6.683168316831683,-15.9861753376546,-9.65471792509014,-0.2818028155544942,0.0449722781777381,-0.8364104880020022
1425,2020-09-22,1153.300048828125,1178.9000244140625,1135.0,1153.300048828125,833.343994140625,637321,1,41.908365011345325,46.79513059098284,-84.68960021374065,-81.20963804183468,-5.467209112448771,-16.09499281012058,-8.588304946053636,-0.3122794605093076,0.2447915226221084,-0.9269955516792834
1426,2020-09-23,1130.0,1160.0,1100.0,1130.0,816.5079345703125,463392,-1,39.061414024710096,47.738335548769776,-133.09390334426712,-80.51948051948052,-8.0553295362083,-17.062731114451175,-9.644325738450142,-0.2297421656548977,0.3117458745837211,-0.5990240480750799
1427,2020-09-24,1170.0,1179.0,1135.0,1170.0,845.4108276367188,379512,1,45.860928731146366,47.82845443814336,-45.44294414398518,-52.702702702702695,-2.092050209205021,-15.725894495093725,-9.589378360243614,-0.3994156929664313,0.0740212425589561,-0.8702036328613758
1428,2020-09-25,1179.9000244140625,1179.9000244140625,1150.0,1179.9000244140625,852.564453125,294717,1,47.42454276889896,46.54785229356616,-11.260311948893516,-38.06199657824613,0.4170233543882978,-14.162820059528745,-8.462584715573653,-0.2845542274415493,0.1351566985249519,-0.8248712830245495
1429,2020-09-28,1162.800048828125,1200.0,1150.0999755859375,1162.800048828125,840.20849609375,373969,-1,45.00663774641399,46.7872931593159,5.364348816599535,-51.317791606104656,1.0251997244244135,-13.580693943285418,-7.849625305845827,-0.304326301340812,0.1192240193486213,-0.942081802058965
1430,2020-09-29,1150.0,1163.0,1119.199951171875,1150.0,830.95947265625,4266518,-1,43.22990862034428,46.57391856423084,-94.29554279060396,-61.240310077519375,-3.361344537815126,-13.61587794937065,-7.628899108660526,-0.2764072733698413,0.1784382089972496,-0.9146133405156434
1431,2020-09-30,1150.0,1185.199951171875,1135.0,1150.0,830.95947265625,1317147,0,43.22990862034428,46.83292089334827,-25.3801167303279,-56.52173913043479,-1.2875536480686696,-13.64444500556777,-7.547860648544513,-0.3422235813257949,0.1048067361116409,-0.7893903311342001
1432,2020-10-01,1149.0,1161.0,1147.5999755859375,1153.300048828125,833.343994140625,7580,0,43.8921953218463,44.44485685911358,-33.42454119532229,-53.65213145380434,-2.6751013647151898,-13.490852225918408,-6.648801572926855,-0.40370055143204,0.045097529888153,-0.86435791477561
1433,2020-10-02,1153.0,1159.9000244140625,1140.0,1153.0,833.127197265625,88113,0,43.84211418456022,42.69165454160993,-44.882970239439246,-53.91304347826087,-0.2422606601344231,-13.375194380144936,-5.691805961622848,-0.3687820754161006,0.5709990933537483,-0.832118097692728
1434,2020-10-05,1124.9000244140625,1154.0,1121.199951171875,1124.9000244140625,812.8228759765625,411981,-1,39.31759424026185,41.985111276361,-125.9259390694834,-78.34780485733695,-0.5393435531332891,-14.490391421939478,-5.923307403973889,-0.2129226226049164,0.3792017139494419,-0.7709926953539252
1435,2020-10-06,1128.5,1139.0,1095.0,1128.5,815.4241333007812,4806943,0,40.169481418122544,42.12903189947808,-158.24874186835834,-68.0952380952381,-2.150355308952295,-15.206346594772963,-5.31763151327837,-0.4544112658128142,0.122126817703247,-0.8910433677956462
1436,2020-10-07,1107.0,1134.0,1100.0,1107.0,799.8887939453125,369653,-1,36.84291033264243,41.54838676380108,-152.77370339320206,-88.57142857142857,-2.035398230088496,-16.75448306481986,-6.050678677901019,-0.276063015541205,0.1297839656472206,-0.6109377313405275
1437,2020-10-08,1093.9000244140625,1119.0,1081.0999755859375,1093.9000244140625,790.423095703125,212844,-1,34.944060330342914,41.28778945310546,-171.16575974075246,-89.23461211113838,-6.504271417601496,-18.61725687843985,-6.500901571545695,-0.4267574928933754,0.3348570987582207,-0.9236725880764424
1438,2020-10-09,1114.0,1117.0,1090.0,1114.0,804.9468383789062,971868,1,40.04956628138615,40.26723306359793,-111.60524011048769,-72.32967396247956,-5.585221039959585,-18.85384756272811,-6.566180179799065,-0.306010248282781,0.19739930331707,-0.9123189570382236
1439,2020-10-13,1124.0,1124.0,1091.5,1124.0,812.1725463867188,286997,1,42.46862141606958,39.71243070191236,-77.56717235199048,-63.91924675754007,-3.33677736488125,-18.38844070863124,-6.768018999978161,-0.5301710138446651,0.073817029595375,-0.926928022876382
1440,2020-10-14,1138.0,1138.0,1111.199951171875,1138.0,822.28857421875,1126337,1,45.76792571039221,38.79011771092755,-26.4360418879244,-52.1446486706248,-1.0434782608695652,-17.067043120798886,-5.8773940259361925,-0.3435025471262634,0.0163917541503906,-0.8569622244685888
1441,2020-10-15,1120.0,1158.800048828125,1106.0,1120.0,809.2822265625,872388,-1,42.40107678144434,39.79082707644165,-22.997422099897417,-67.28341763951586,-2.608695652173913,-16.84239282587492,-6.071565843972411,-0.2102850927039981,0.3162189349532127,-0.7680687140673399
1442,2020-10-16,1117.0,1144.9000244140625,1104.5,1117.0,807.1145629882812,375871,0,41.84852122644817,39.834341171986,-36.59079543006116,-69.80654580099771,-3.147493912361288,-16.80441825810029,-6.509885116610412,-0.269963704670469,0.2675376981496811,-0.6088555846363306
1443,2020-10-19,1111.0,1135.0999755859375,1111.0,1111.0,802.7791748046875,610238,-1,40.70597980079952,38.71045791583968,-40.73711893274296,-71.27758748667604,-3.642671292281006,-17.074474619045297,-6.836756670218075,-0.3254102983822425,0.3222858980298042,-0.8744730651378632
1444,2020-10-20,1115.0,1125.0,1105.0,1115.0,805.66943359375,691069,0,41.845877225626765,37.373996636136845,-51.65698635756407,-67.43512741165145,-0.8800803804070696,-17.008890397446628,-6.737652789556325,-0.2936959767883474,-0.0216755643486976,-0.8320095259696245
1445,2020-10-21,1124.0,1130.0,1112.0999755859375,1124.0,812.1725463867188,407754,1,44.43426386418497,35.98299862027439,-7.606526941637721,-46.3078707063423,-0.3987594151528578,-16.27849925429164,-5.9443913871338365,-0.3488829568442371,0.1197201758623123,-0.8522605616599321
1446,2020-10-22,1122.9000244140625,1132.9000244140625,1115.0,1122.9000244140625,811.3777465820312,1246844,0,44.1754693697741,34.691357605544965,18.613188254685944,-46.95428562576488,1.4363165685693315,-15.72322602875202,-5.313419155054809,-0.2415382929308259,0.3035177513957023,-0.7739375419914722
1447,2020-10-23,1104.0,1137.0,1104.0,1104.0,797.7210083007812,411401,-1,39.87780682892455,34.57054634800604,-33.66890380313344,-70.52766688818402,0.9232996947182132,-16.342309406705862,-5.0706483599690575,-0.2313808945140668,0.1926627680659294,-0.813444129191339
1448,2020-10-26,1140.0,1150.0999755859375,1079.0,1140.0,823.7337646484375,250060,1,49.87984221862539,37.17979129357258,53.51921429550468,-23.55894401595785,2.3339317773788157,-13.970161582051022,-3.0688863123484587,-0.1863952095930775,0.1546086519956588,-0.6396712865680456
1449,2020-10-27,1110.0,1159.0,1106.4000244140625,1110.0,802.0564575195312,1403139,-1,43.40022967658595,38.281233028741504,69.19530931658508,-61.25000000000001,-1.2455516014234875,-13.852945633919326,-2.6561479828407366,-0.3091452567838132,0.0107075870037078,-0.8685038713738322
1450,2020-10-28,1115.0,1120.0,1080.0,1115.0,805.66943359375,403882,0,44.68985106476421,38.404002098117104,-112.40657465944628,-55.00000000000001,-2.0210896309314585,-13.368055256371964,-1.9902476988592024,-0.3260677585378289,0.0082147866487503,-0.9015458561480044
1451,2020-10-29,1103.0,1128.0,1100.0,1103.0,796.99853515625,225945,-1,42.20442163450233,37.66085909110873,-83.82908107348803,-70.0,-1.5178571428571428,-13.700566890282367,-1.7425888920184425,-0.2041339020244777,0.3963528722524643,-0.9262595656327904
1452,2020-10-30,1075.0,1106.0,1066.5,1075.0,776.7664184570312,764407,-1,37.02952019504569,37.79222629888668,-270.2914231855012,-90.81081081081082,-3.7600716204118174,-15.634471610636645,-2.5383698187891355,-0.229202424796919,0.1897996217012405,-0.8760649655014277
1453,2020-11-02,1075.0,1088.9000244140625,1060.0999755859375,1075.0,776.7664184570312,953938,0,37.02952019504569,37.149927908118,-220.2523401527648,-84.93425608098852,-3.2403240324032403,-17.17297110229005,-3.45577341433944,-0.3950930939754471,-0.0196377635002136,-0.7292808443307877
1454,2020-11-03,1041.300048828125,1094.800048828125,1025.0,1041.300048828125,752.415771484375,334274,-1,31.618001615072423,39.48207940240421,-216.37397445243116,-87.83578445662313,-6.609861091647982,-20.328309098414625,-5.582591714742941,-0.2467706658115441,0.4534661918878555,-0.7761066984385252
1455,2020-11-04,1043.0,1049.9000244140625,1010.0999755859376,1043.0,753.6441040039062,364428,0,32.15660674995543,39.5047915042414,-194.30737622815423,-77.90462120907802,-7.2064056939501775,-22.68149509904716,-7.294544784307456,-0.3649787373621674,-0.0730045810341835,-0.7197674456983805
1456,2020-11-05,1109.0,1110.0,1026.0,1109.0,801.333984375,485839,1,48.96391673761415,42.68302068250988,-48.01692721478295,-33.57957810736122,-1.2378683864857547,-19.023990039136912,-6.755438319731988,-0.4134767856448889,-0.0624385401606559,-0.8088458962738514
1457,2020-11-06,1145.0,1148.199951171875,1091.0,1145.0,827.3464965820312,502355,1,55.447381193411765,43.719944288893096,77.74525352440672,-9.402281870061136,3.713768115942029,-13.52323332268191,-4.948876704663955,-0.1989527486942031,0.081352949142456,-0.7951015997678041
1458,2020-11-09,1185.0,1225.0,1178.0999755859375,1185.0,856.2495727539062,701299,1,61.32618523028072,46.311376839686446,211.22416358934825,-18.61330640099385,3.947368421052632,-6.662802605131469,-1.754744080063189,-0.2160680127285775,0.1849485337734222,-0.6484401635825634
1459,2020-11-10,1210.0,1210.0,1162.0,1210.0,874.3138427734375,375547,1,64.48078192568448,46.43199277970884,168.43420918203924,-6.979989900372685,9.00900900900901,-0.0417639990937525,1.3249842315442986,-0.3129980072379112,0.1970836445689201,-0.915781505871564
1460,2020-11-11,1250.0,1250.0,1200.0,1250.0,903.2168579101562,950018,1,68.85782162071031,46.68685043830106,185.3343151049893,0.0,12.10762331838565,7.119487100110873,5.961243353106541,-0.4503500081831589,-0.0272056460380554,-0.9354674187488854
1461,2020-11-12,1270.0,1270.0,1235.0999755859375,1270.0,917.6681518554688,1483658,1,70.79566677574125,45.84493429371258,164.8490866654955,0.0,15.14052583862194,13.429594824900224,11.071157953865033,-0.2482798961812959,0.0745639353990554,-0.8515406893566251
1462,2020-11-13,1298.0,1322.0999755859375,1270.0,1298.0,937.9003295898438,425235,1,73.30053752140107,46.29172295744293,153.46705743998805,-7.724351149338949,20.74418604651163,19.447227447275253,16.08707302647032,-0.2520802769632566,0.1989766433835029,-0.7620846852660179
1463,2020-11-16,1345.0,1349.0,1305.0,1345.0,971.8612060546876,1020173,1,76.88451695496192,46.62802846048272,143.4315369711232,-1.1802890858198525,25.11627906976744,25.892960532637176,23.07444226204092,-0.2452104614349082,0.5325513780117035,-0.8618908980861306
